,original tweet,neutral score,polar score,trimmed tweet,latitude,longitude
16,Updated: Incident on #BM3 Both directions at 57 St and 2nd Ave https://t.co/CT6I3O5TQJ,1.0,0.0,updated incident bm3 directions 57 st 2nd ave https co ct6i3o5tqj ,40.71455,-74.00714
17,Updated: Incident on #M101Bus at Second Ave https://t.co/UJrc9TU2um,1.0,0.0,updated incident m101bus second ave https co ujrc9tu2um ,40.727283,-73.988655
19,Cleared: Construction on #92Bus Both directions at Scotland Road:S Orange Avenue,0.877,0.1027,cleared construction 92bus directions scotland road orange avenue ,40.62112,-73.97625
20,Cleared: Construction on #Q32Bus at E 60th Street:Lexington Avenue,0.833,0.1027,cleared construction q32bus e 60th street lexington avenue ,40.764027,-73.97067
21,Incident on #BM3 Both directions at 57 St and 2nd Ave https://t.co/CT6I3O5TQJ,1.0,0.0,incident bm3 directions 57 st 2nd ave https co ct6i3o5tqj ,40.71455,-74.00714
24,Incident on #Q15Bus from Roosevelt Ave: Main St to Roosevelt Ave: Union St https://t.co/fhIVhUlnv1,1.0,0.0,incident q15bus roosevelt ave main st roosevelt ave union st https co fh ivh ulnv1 ,40.67855,-73.58896
25,Incident on #BrooklynBridge EB at Brooklyn Bound https://t.co/xU16hLpNBI,1.0,0.0,incident brooklyn bridge east bound brooklyn bound https co x u16h lp route h bound ,-24.86821,29.76965
26,Cleared: Incident on #4Line Both directions from Woodlawn Station to Utica Avenue-Crown Hts Station,0.903,0.1027,cleared incident 4line directions woodlawn station utica avenue crown hts station ,40.670525,-73.930954
28,Updated: Closure on #NJ181 Both directions at CR 517/Sparta Av https://t.co/7QrjfNNmz0,1.0,0.0,updated closure new jersey 181 directions cr 517 spa route av https co 7qrjf nnmz0 ,40.71455,-74.00714
29,Cleared: Closure on #CascadeMountain,0.682,0.1027,cleared closure cascade mountain ,43.80062,-74.73239
31,Cleared: Incident on #US19TonnelleAvenue NB from NJ 139 Lower to Manhattan Av,0.735,-0.2023,cleared incident us19tonnelle avenue route h bound new jersey 139 lower manhattan av ,40.798462,-73.961655
33,Updated: Incident on #M103Bus at Second Ave https://t.co/UJrc9TU2um,1.0,0.0,updated incident m103bus second ave https co ujrc9tu2um ,40.727486,-73.98852
34,Cleared: Closure on #AdirondackMountainReserveAmrroaringBrookFalls,0.682,0.1027,cleared closure adirondack mountain reserve amrroaring brook falls ,40.71455,-74.00714
38,Cleared: Incident on #NJ440 NB at Outerbridge Crossing,0.833,0.1027,cleared incident new jersey 440 route h bound outerbridge crossing ,40.52479,-74.24652
39,Cleared: Closure on #AdirondackLoj,0.682,0.1027,cleared closure adirondack loj ,43.76457,-73.75819
40,Incident on #GeorgeWashingtonBridge EB at Mid-Span/Upper Level https://t.co/wuPZFjBAYg,1.0,0.0,incident george washington bridge east bound mid span upper level https co wu pzfj bayg ,47.08122,-119.85666
41,Updated: Incident on #LincolnHarborFerryRoute https://t.co/yZdOJeMN3h,1.0,0.0,updated incident lincoln harbor ferry route https co zd oje mn3h ,43.0604,-75.74985
42,Incident on #GeorgeWashingtonBridge EB at Mid-Span/Upper Level https://t.co/lDJiDwznG3,1.0,0.0,incident george washington bridge east bound mid span upper level https co l dji dwzn g3 ,47.08122,-119.85666
43,Updated: Incident on #M102Bus at Second Ave https://t.co/UJrc9TU2um,1.0,0.0,updated incident m102bus second ave https co ujrc9tu2um ,40.727314,-73.98856
44,Cleared: Incident on #GeorgeWashingtonBridge EB at Mid-Span/Upper Level,0.833,0.1027,cleared incident george washington bridge east bound mid span upper level ,47.08122,-119.85666
46,Construction on #I287 NB at Exit 12 - CR 623 https://t.co/WnKfr9ti3K,1.0,0.0,construction i287 route h bound exit 12 cr 623 https co wn kfr9ti3k ,40.71455,-74.00714
47,Cleared: Incident on #M5Bus at Fifth Ave and 57th St.,0.865,0.1027,cleared incident m5bus fifth ave 57th st  ,40.817276,-73.934456
49,Updated: Incident on #NY189 NB at US-Canadian Border https://t.co/ScShrWuNCW,1.0,0.0,updated incident new york 189 route h bound us canadian border https co sc shr wu ncw ,40.71455,-74.00714
50,Construction on #I84W WB at Exit 41 (SOUTH MAIN ST) https://t.co/Tk2m46Wwv0,1.0,0.0,construction interstate 84 w west bound exit 41 south main st https co tk2m46wwv0 ,40.71455,-74.00714
51,tweet,1.0,0.0,tweet ,41.32125,-74.34017
52,Incident on #SouthernStateParkway WB at Exit 20S - Grand Avenue https://t.co/lPGmaljoOb,0.75,0.4588,incident southern state park way west bound exit 20s grand avenue https co l pgmaljo ob ,40.697186,-73.964836
54,Cleared: Special Event on #US19 SB at South of US 1&amp;9 Truck Route/Pulaski Skyway,0.745,0.4767,cleared special event us19 south bound south us 1 amp 9 truck route pulaski sky way  ,43.56682,-76.12753
55,Incident on #QM4Bus at 57th St and Fifth Ave. https://t.co/wg53wdGqxR,1.0,0.0,incident qm4bus 57th st fifth ave https co wg53wd gqx r ,40.64638,-74.02313
58,Incident on #NJ440 NB at Outerbridge Crossing https://t.co/mnDoWPtfNx,1.0,0.0,incident new jersey 440 route h bound outerbridge crossing https co mn wptf nx ,40.52479,-74.24652
62,Incident on #4Line SB at 161st Street-Yankee Stadium Station https://t.co/23OF8TrD93,1.0,0.0,incident 4line south bound 161st street yankee stadium station https co 23of8tr d93 ,39.82675,-105.62785
64,Cleared: Incident on #QM5Bus at 57th St and Fifth Ave.,0.865,0.1027,cleared incident qm5bus 57th st fifth ave  ,40.64649,-74.02304
65,Incident on #QM5Bus at 57th St and Fifth Ave. https://t.co/wg53wdGqxR,1.0,0.0,incident qm5bus 57th st fifth ave https co wg53wd gqx r ,40.64649,-74.02304
66,Incident on #AtlanticLine at 30th Street Station https://t.co/t3eqmDZ0ZW,1.0,0.0,incident atlantic line 30th street station https co t3eqm dz0zw ,40.75366,-73.93324
67,Incident on #CityLine at 30th Street Station https://t.co/t3eqmDZ0ZW,1.0,0.0,incident city line 30th street station https co t3eqm dz0zw ,40.67621,-73.88708
68,Updated: Incident on #B63Bus at 5th Avenue : 9th Street https://t.co/TbijRFza3v,1.0,0.0,updated incident b63bus 5th avenue 9th street https co tbij rfza3v ,40.817596,-73.934296
69,Cleared: Incident on #B67Bus at 7th and Union Street,0.851,0.1027,cleared incident b67bus 7th union street ,40.685078,-74.00525
70,Updated: Incident on #B65Bus at Bergen Street:Vanderbilt Avenue https://t.co/fd5seTNHLK,1.0,0.0,updated incident b65bus bergen street vanderbilt avenue https co fd5se tnhlk ,40.68688,-73.99079
71,Updated: Incident on #B26Bus at Fulton Street:Greene Avenue https://t.co/CM4DduBi0R,1.0,0.0,updated incident b26bus fulton street greene avenue https co cm4ddu bi0r ,40.70638,-74.0032
72,Cleared: Incident on #QM4Bus at 57th St and Fifth Ave.,0.865,0.1027,cleared incident qm4bus 57th st fifth ave  ,40.64638,-74.02313
73,Updated: Incident on #AllBus Both directions at Port Authority Bus Terminal https://t.co/BzHVggJQ7O,0.894,0.0772,updated incident bus directions po route authority bus terminal https co bz hvgg jq7o ,40.71455,-74.00714
74,Updated: Incident on #B61Bus at Columbia Street:Atlantic Avenue https://t.co/cwBonRaIjt,1.0,0.0,updated incident b61bus columbia street atlantic avenue https co cw bon ra ijt ,40.717052,-73.98028
75,Updated: Incident on #B38Bus at De Kalb Avenue : Washington Avenue https://t.co/JymMyU9mat,1.0,0.0,updated incident b38bus de kalb avenue washington avenue https co jym u9mat ,40.689915,-73.98162
76,Cleared: Incident on #HollandTunnel WB at Mid-Tunnel - North Tube,0.851,0.1027,cleared incident holland tunnel west bound mid tunnel route h tube ,42.21753,-75.72503
79,Incident on #TaconicStateParkway NB at Exit   - NY 115 https://t.co/pqylpEERTN,1.0,0.0,incident taconic state park way route h bound exit new york 115 https co pqylp ee route n ,40.71455,-74.00714
80,Updated: Incident on #B45Bus at Atlantic Avenue:Vanderbilt Avenue https://t.co/RwZ0TYwLkb,1.0,0.0,updated incident b45bus atlantic avenue vanderbilt avenue https co rw z0tyw lkb ,40.691353,-73.99817
82,Updated: Incident on #B61Bus at Columbia Street:Atlantic Avenue https://t.co/5J8PqWbwFt,1.0,0.0,updated incident b61bus columbia street atlantic avenue https co 5j8pq west bound w ft ,40.717052,-73.98028
86,Updated: Construction on #Q32Bus at E 60th Street:Lexington Avenue https://t.co/aaaMbuf5e9,1.0,0.0,updated construction q32bus e 60th street lexington avenue https co aaa mbuf5e9 ,40.764027,-73.97067
88,Updated: Incident on #B54Bus at Myrtle Avenue : Vanderbilt Avenue https://t.co/GeLaD3sOsO,1.0,0.0,updated incident b54bus route le avenue vanderbilt avenue https co ge la d3s os ,40.754025,-73.97721
89,Updated: Incident on #B52Bus at Fulton Street:Greene Avenue https://t.co/CM4DduBi0R,1.0,0.0,updated incident b52bus fulton street greene avenue https co cm4ddu bi0r ,40.70833,-74.00476
91,Incident on #QM6Bus at 57th St and Fifth Ave. https://t.co/wg53wdGqxR,1.0,0.0,incident qm6bus 57th st fifth ave https co wg53wd gqx r ,40.64637,-74.02312
92,Cleared: Incident on #4Line SB at 161st Street-Yankee Stadium Station,0.865,0.1027,cleared incident 4line south bound 161st street yankee stadium station ,40.755764,-73.80556
94,Incident on #OuterbridgeCrossing EB at Mid-Span https://t.co/ydeLHtOGOg,1.0,0.0,incident outerbridge crossing east bound mid span https co yde lht ogog ,40.71455,-74.00714
95,Cleared: Incident on #NJ47 NB at CR 657/Beaver Dam Rd,0.865,0.1027,cleared incident new jersey 47 route h bound cr 657 beaver dam rd ,39.6504,-75.49224
96,Updated: Incident on #B37Bus at 3rd Avenue : Dean Street https://t.co/U4hjPpxB3T,1.0,0.0,updated incident b37bus 3rd avenue dean street https co u4hj ppx b3t ,40.68842,-73.99263
97,Updated: Incident on #B25Bus Both directions at Fulton Street : Washington Avenue https://t.co/d99yMEd94t,1.0,0.0,updated incident b25bus directions fulton street washington avenue https co d99y med94t ,39.971035,-103.20124
98,Cleared: Incident on #QM6Bus at 57th St and Fifth Ave.,0.865,0.1027,cleared incident qm6bus 57th st fifth ave  ,40.64637,-74.02312
99,Updated: Incident on #B41Bus at Flatbush : Atlantic https://t.co/ehpICG9rPb,1.0,0.0,updated incident b41bus flatbush atlantic https co ehp icg9r pb ,40.65185,-73.95908
100,Incident on #HollandTunnel WB at Mid-Tunnel - North Tube https://t.co/BkiLddzOsa,1.0,0.0,incident holland tunnel west bound mid tunnel route h tube https co brooklyn lddz osa ,40.69245,-73.99036
102,tweet,1.0,0.0,tweet ,41.32125,-74.34017
104,Updated: Incident on #X28Bus at 57th St. https://t.co/aw4CEoHMg4,1.0,0.0,updated incident x28bus 57th st https co aw4ceo hmg4 ,40.64623,-74.02288
105,Cleared: Incident on #Q114Bus at Guy R Brewer Blvd,0.833,0.1027,cleared incident q114bus guy r brewer blvd ,40.702465,-73.79551
106,Cleared: Incident on #NJ42 NB at I-295,0.811,0.1027,cleared incident new jersey 42 route h bound 295 ,40.746216,-74.04396
109,Updated: Construction on #M9Bus https://t.co/3huJmwcj2c,1.0,0.0,updated construction m9bus https co 3hu jmwcj2c ,40.71455,-74.00714
111,Incident on #M103Bus at Second Ave https://t.co/UJrc9TU2um,1.0,0.0,incident m103bus second ave https co ujrc9tu2um ,40.727486,-73.98852
112,Cleared: Construction on #M9Bus,0.682,0.1027,cleared construction m9bus ,40.71455,-74.00714
113,Cleared: Construction on #NY12 Both directions from NY 5S; NY 5A to Putnam Road,0.903,0.1027,cleared construction new york 12 directions new york 5s new york 5a putnam road ,40.71455,-74.00714
114,Cleared: Incident on #Q111Bus Both directions at Guy R Brewer Blvd,0.865,0.1027,cleared incident q111bus directions guy r brewer blvd ,40.702465,-73.79551
115,Updated: Incident on #M10Bus at Frederick Douglass Blvd between 122nd St and 125th St. https://t.co/ePGLgF9Ox3,1.0,0.0,updated incident m10bus frederick douglass blvd 122nd st 125th st https co e pglg f9ox3 ,40.82676,-73.93906
116,Closure on #1647SaintNicholasAvenue Both directions at West 192 Street https://t.co/7RkmxLH5R9,1.0,0.0,closure 1647saint nicholas avenue directions west 192 street https co 7rkmx lh5r9 ,40.85635,-73.92863
118,Incident on #M102Bus at Second Ave https://t.co/UJrc9TU2um,1.0,0.0,incident m102bus second ave https co ujrc9tu2um ,40.727314,-73.98856
119,Cleared: Construction on #US9 SB from Old Hopewell Road; CR 28 to Fowlerhouse Road,0.903,0.1027,cleared construction us9 south bound old hopewell road cr 28 fowlerhouse road ,42.89369,-77.18291
120,Cleared: Incident on #I87Northway NB at Exit 12; NY 67,0.865,0.1027,cleared incident interstate 87 route h way route h bound exit 12 new york 67 ,40.760838,-73.95676
121,Updated: Incident on #M5Bus at Fifth Ave and 57th St. https://t.co/Qe0ej0LlRs,1.0,0.0,updated incident m5bus fifth ave 57th st https co qe0ej0ll rs ,40.817276,-73.934456
123,Updated: Incident on #SIM4CBus at 57th St. https://t.co/aw4CEoHMg4,1.0,0.0,updated incident sim4cbus 57th st https co aw4ceo hmg4 ,40.64638,-74.02313
124,Incident on #M101Bus at Second Ave https://t.co/UJrc9TU2um,1.0,0.0,incident m101bus second ave https co ujrc9tu2um ,40.727283,-73.988655
125,Cleared: Incident on #M101Bus at 125th St.,0.811,0.1027,cleared incident m101bus 125th st  ,40.77547,-73.84356
126,Cleared: Incident on #Bx15Bus at 125th St.,0.811,0.1027,cleared incident bx15bus 125th st  ,40.77547,-73.84356
128,Updated: Incident on #CityLine at Lindenwold Station https://t.co/OaADnDypDY,1.0,0.0,updated incident city line lindenwold station https co oa adn dyp dy ,40.67621,-73.88708
129,Updated: Incident on #ManhattanBus at 57th St. https://t.co/aw4CEoHMg4,1.0,0.0,updated incident manhattan bus 57th st https co aw4ceo hmg4 ,40.7145,-74.00601
131,Updated: Incident on #33Bus Both directions at Port Authority Bus Terminal https://t.co/jCcNPEGbPu,0.894,0.0772,updated incident 33bus directions po route authority bus terminal https co j cc npegb pu ,27.60567,-100.72783
132,Construction on #US202 NB from Alexauken Creek to CR 514/Old York Rd https://t.co/ewIaEw3h6j,1.0,0.0,construction us202 route h bound alexauken creek cr 514 old york rd https co ew ia ew3h6j ,42.63443,-91.4432
136,Updated: Incident on #X27Bus at 57th St. https://t.co/aw4CEoHMg4,1.0,0.0,updated incident x27bus 57th st https co aw4ceo hmg4 ,40.64635,-74.02281
137,Updated: Incident on #VariousBus at 57th St. https://t.co/aw4CEoHMg4,1.0,0.0,updated incident various bus 57th st https co aw4ceo hmg4 ,40.692795,-73.896576
138,Cleared: Incident on #I80 Both directions at Exit 1 - Delaware Water Gap,0.877,0.1027,cleared incident i80 directions exit 1 delaware water gap ,42.63443,-91.4432
139,Cleared: Incident on #I278 WB at Atlantic Avenue,0.833,0.1027,cleared incident i278 west bound atlantic avenue ,40.688797,-73.989784
141,Cleared: Incident on #CityLine at 30th Street Station,0.833,0.1027,cleared incident city line 30th street station ,40.75366,-73.93324
142,Cleared: Incident on #VariousBus at 125th St.,0.811,0.1027,cleared incident various bus 125th st  ,40.77547,-73.84356
143,Cleared: Incident on #M100Bus at 125th St.,0.811,0.1027,cleared incident m100bus 125th st  ,40.77547,-73.84356
145,Updated: Incident on #SIM33CBus at 57th St. https://t.co/aw4CEoHMg4,1.0,0.0,updated incident sim33cbus 57th st https co aw4ceo hmg4 ,40.646313,-74.02275
146,Cleared: Incident on #Q113Bus at Guy R Brewer Blvd,0.833,0.1027,cleared incident q113bus guy r brewer blvd ,40.702465,-73.79551
147,Incident on #NJ36 Both directions at CR 520/Rumson Rd https://t.co/ebMgKMJE6a,1.0,0.0,incident new jersey 36 directions cr 520 rumson rd https co east bound mg kmje6a ,40.71455,-74.00714
148,Updated: Incident on #SIM1CBus at 57th St. https://t.co/aw4CEoHMg4,1.0,0.0,updated incident sim1cbus 57th st https co aw4ceo hmg4 ,40.646515,-74.02309
149,Updated: Incident on #SIM3CBus at 57th St. https://t.co/aw4CEoHMg4,1.0,0.0,updated incident sim3cbus 57th st https co aw4ceo hmg4 ,40.6465,-74.02306
150,Incident on #ELine Manhattan bound at 7th Avenue-53rd Street Station https://t.co/vNIgObXU7E,1.0,0.0,incident eline manhattan bound 7th avenue 53rd street station https co v nig ob xu7e ,40.648716,-74.02071
151,Cleared: Incident on #M60SBSBus at 125th St.,0.811,0.1027,cleared incident m60 south bound south bound us 125th st  ,40.77547,-73.84356
152,Cleared: Incident on #ManhattanBus at 125th St.,0.811,0.1027,cleared incident manhattan bus 125th st  ,40.77547,-73.84356
153,tweet,1.0,0.0,tweet ,41.32125,-74.34017
154,Cleared: Incident on #PalisadesInterstateParkway SB at Exit 10 - Germonds Road,0.865,0.1027,cleared incident palisades interstate park way south bound exit 10 germonds road ,41.1207,-73.99304
156,Cleared: Incident on #HarlemRiverDrive NB at George Washington Bridge,0.851,0.1027,cleared incident harlem river drive route h bound george washington bridge ,40.849953,-73.94392
157,Updated: Incident on #Q114Bus at Guy R Brewer Blvd https://t.co/sIglkBQGFz,1.0,0.0,updated incident q114bus guy r brewer blvd https co iglk bqgfz ,40.702465,-73.79551
158,Cleared: Incident on #B63Bus at Downtown Brooklyn,0.811,0.1027,cleared incident b63bus downtown brooklyn  ,40.69363,-73.98288
159,Cleared: Incident on #US9 NB at I-84,0.811,0.1027,cleared incident us9 route h bound 84 ,53.989918,-1.0590528
160,Incident on #SIM33CBus at 57th St. https://t.co/aw4CEoHMg4,1.0,0.0,incident sim33cbus 57th st https co aw4ceo hmg4 ,40.646313,-74.02275
162,Incident on #SIM3CBus at 57th St. https://t.co/aw4CEoHMg4,1.0,0.0,incident sim3cbus 57th st https co aw4ceo hmg4 ,40.6465,-74.02306
163,Cleared: Incident on #B57Bus at Downtown Brooklyn,0.811,0.1027,cleared incident b57bus downtown brooklyn  ,40.69363,-73.98288
164,Cleared: Incident on #B41Bus Both directions at Flatbush Ave,0.851,0.1027,cleared incident b41bus directions flatbush ave ,40.670757,-73.96774
165,Cleared: Incident on #B54Bus at Downtown Brooklyn,0.811,0.1027,cleared incident b54bus downtown brooklyn  ,40.69363,-73.98288
166,Incident on #X28Bus at 57th St. https://t.co/aw4CEoHMg4,1.0,0.0,incident x28bus 57th st https co aw4ceo hmg4 ,40.64623,-74.02288
167,Incident on #I87Northway NB at Exit 12; NY 67 https://t.co/z9q46q8Fsn,1.0,0.0,incident interstate 87 route h way route h bound exit 12 new york 67 https co z9q46q8fsn ,40.71455,-74.00714
168,Cleared: Incident on #VariousBus at Downtown Brooklyn,0.811,0.1027,cleared incident various bus downtown brooklyn  ,40.69363,-73.98288
169,Cleared: Incident on #B45Bus at Downtown Brooklyn,0.811,0.1027,cleared incident b45bus downtown brooklyn  ,40.69363,-73.98288
170,Updated: Incident on #Q113Bus at Guy R Brewer Blvd https://t.co/sIglkBQGFz,1.0,0.0,updated incident q113bus guy r brewer blvd https co iglk bqgfz ,40.702465,-73.79551
171,Updated: Incident on #Systemwide Both directions https://t.co/WZCAchIQ4r,1.0,0.0,updated incident systemwide directions https co wzcach iq4r ,54.09385,-1.3958383
172,Cleared: Incident on #B67Bus at Downtown Brooklyn,0.811,0.1027,cleared incident b67bus downtown brooklyn  ,40.69363,-73.98288
173,Cleared: Construction on #NY30 Both directions at Lewey Lake Campground,0.865,0.1027,cleared construction new york 30 directions lewey lake campground ,40.71455,-74.00714
174,Cleared: Incident on #B65Bus at Downtown Brooklyn,0.811,0.1027,cleared incident b65bus downtown brooklyn  ,40.69363,-73.98288
175,Incident on #I278 WB at Atlantic Avenue https://t.co/6k7JBPDdKv,1.0,0.0,incident i278 west bound atlantic avenue https co 6k7jbpdd kv ,40.688797,-73.989784
176,Cleared: Incident on #B41Bus at Downtown Brooklyn,0.811,0.1027,cleared incident b41bus downtown brooklyn  ,40.69363,-73.98288
178,Cleared: Incident on #B61Bus at Downtown Brooklyn,0.811,0.1027,cleared incident b61bus downtown brooklyn  ,40.69363,-73.98288
179,Cleared: Incident on #B38Bus at Downtown Brooklyn,0.811,0.1027,cleared incident b38bus downtown brooklyn  ,40.69363,-73.98288
180,Updated: Incident on #NortheastLine at Trenton Station https://t.co/OfsAQ692Q7,1.0,0.0,updated incident route heast line trenton station https co ofs aq692q7 ,40.71455,-74.00714
181,Cleared: Incident on #I95 SB at I-87 Major Deegan Expressway,0.865,0.1027,cleared incident interstate 95 south bound 87 major deegan express way  ,40.87279,-73.9062
183,Updated: Incident on #NJ47 NB at CR 657/Beaver Dam Rd https://t.co/o2vmf1GOCo,1.0,0.0,updated incident new jersey 47 route h bound cr 657 beaver dam rd https co o2vmf1goco ,39.6504,-75.49224
184,Cleared: Incident on #B37Bus at Downtown Brooklyn,0.811,0.1027,cleared incident b37bus downtown brooklyn  ,40.69363,-73.98288
186,Incident on #X27Bus at 57th St. https://t.co/aw4CEoHMg4,1.0,0.0,incident x27bus 57th st https co aw4ceo hmg4 ,40.64635,-74.02281
187,Incident on #I95 SB at I-87 Major Deegan Expressway https://t.co/gRkcvcoKgZ,1.0,0.0,incident interstate 95 south bound 87 major deegan express way https co g rkcvco kg z ,40.87279,-73.9062
189,Incident on #SIM4CBus at 57th St. https://t.co/aw4CEoHMg4,1.0,0.0,incident sim4cbus 57th st https co aw4ceo hmg4 ,40.64638,-74.02313
191,Updated: Incident on #Q111Bus Both directions at Guy R Brewer Blvd https://t.co/sIglkBQGFz,1.0,0.0,updated incident q111bus directions guy r brewer blvd https co iglk bqgfz ,40.702465,-73.79551
192,Cleared: Construction on #NY31F Both directions at South Lincoln Road; CR 36; Marsh Road; CR 38,0.915,0.1027,cleared construction new york 31f directions south lincoln road cr 36 marsh road cr 38 ,45.29698,-68.52397
193,Cleared: Incident on #B26Bus at Downtown Brooklyn,0.811,0.1027,cleared incident b26bus downtown brooklyn  ,40.69363,-73.98288
194,Cleared: Construction on #113Bus Both directions at Midway Avenue : North Avenue,0.877,0.1027,cleared construction 113bus directions mid way avenue route h avenue ,42.55392,-76.49373
195,Cleared: Incident on #B52Bus at Downtown Brooklyn,0.811,0.1027,cleared incident b52bus downtown brooklyn  ,40.69363,-73.98288
197,Cleared: Incident on #B62Bus at Downtown Brooklyn,0.811,0.1027,cleared incident b62bus downtown brooklyn  ,40.69363,-73.98288
198,Updated: Incident on #NJ35 Both directions at Curtis Point Dr https://t.co/jWUzCCflAN,1.0,0.0,updated incident new jersey 35 directions cu route point dr https co j wuz ccfl ,27.60567,-100.72783
200,Updated: Incident on #CorridorLine at Trenton Station https://t.co/OfsAQ692Q7,1.0,0.0,updated incident corridor line trenton station https co ofs aq692q7 ,40.71455,-74.00714
201,Cleared: Incident on #B25Bus at Downtown Brooklyn,0.811,0.1027,cleared incident b25bus downtown brooklyn  ,40.69363,-73.98288
202,Cleared: Incident on #HutchinsonRiverParkwayWestchester SB at Exit 19 - Wilmot Road,0.865,0.1027,cleared incident hutchinson river park way westchester south bound exit 19 wilmot road ,45.66949,-67.13082
203,Cleared: Incident on #BrooklynBus at Downtown Brooklyn,0.811,0.1027,cleared incident brooklyn bus downtown brooklyn  ,40.678783,-73.944084
204,tweet,1.0,0.0,tweet ,41.32125,-74.34017
205,Cleared: Construction on #NY28 Both directions from Herkimer; Oneida County Line to McKeever Road,0.903,0.1027,cleared construction new york 28 directions herkimer oneida county line mc keever road ,43.6105,-75.10224
206,Incident on #CorridorLine at Trenton Station https://t.co/OfsAQ692Q7,1.0,0.0,incident corridor line trenton station https co ofs aq692q7 ,40.71455,-74.00714
207,Incident on #AtlanticLine at 30th Street Station https://t.co/uxnpdTOfBP,1.0,0.0,incident atlantic line 30th street station https co uxnpd tof bp ,40.75366,-73.93324
208,Incident on #SIM1CBus at 57th St. https://t.co/aw4CEoHMg4,1.0,0.0,incident sim1cbus 57th st https co aw4ceo hmg4 ,40.646515,-74.02309
209,Incident on #B54Bus at Myrtle Avenue : Vanderbilt Avenue https://t.co/GeLaD3sOsO,1.0,0.0,incident b54bus route le avenue vanderbilt avenue https co ge la d3s os ,40.754025,-73.97721
210,Incident on #B41Bus at Flatbush : Atlantic https://t.co/ehpICG9rPb,1.0,0.0,incident b41bus flatbush atlantic https co ehp icg9r pb ,40.65185,-73.95908
211,Incident on #M3Bus Both directions at Frederick Douglass Blvd between 122nd St and 125th St. https://t.co/ePGLgF9Ox3,1.0,0.0,incident m3bus directions frederick douglass blvd 122nd st 125th st https co e pglg f9ox3 ,40.82676,-73.93906
212,Cleared: Incident on #TaconicStateParkway SB at Exit 2 - Sprain Brook State Parkway,0.877,0.1027,cleared incident taconic state park way south bound exit 2 sprain brook state park way  ,40.71455,-74.00714
213,Incident on #B45Bus at Atlantic Avenue:Vanderbilt Avenue https://t.co/RwZ0TYwLkb,1.0,0.0,incident b45bus atlantic avenue vanderbilt avenue https co rw z0tyw lkb ,40.691353,-73.99817
214,Updated: Special Event on #NewYorkCity https://t.co/I0bYonINN1,0.649,0.4019,updated special event new york city https co i0b yon inn1 ,40.702713,-74.01232
216,Updated: Construction on #NY384 NB at Victoria Boulevard https://t.co/wYCnorlsNu,1.0,0.0,updated construction new york 384 route h bound victoria boulevard https co w ycnorls nu ,42.16209,-79.43024
217,Incident on #B67Bus at 7th and Union Street https://t.co/IqhxTGvraJ,1.0,0.0,incident b67bus 7th union street https co iqhx tgvra j ,40.685078,-74.00525
218,Incident on #NortheastLine at Trenton Station https://t.co/OfsAQ692Q7,1.0,0.0,incident route heast line trenton station https co ofs aq692q7 ,40.71455,-74.00714
219,Cleared: Construction on #CT183 Both directions from Trotters Way to Cedar Swamp Road,0.896,0.1027,cleared construction ct183 directions trotters way cedar swamp road ,43.0264,-77.63009
