,original tweet,neutral score,polar score,trimmed tweet,latitude,longitude
101,Cleared: Incident on #US130 SB from Haines Mill Rd to Taylors Ln/New Albany Rd,0.903,0.1027,cleared incident us130 south bound haines mill rd taylors ln new alba new york rd ,40.71455,-74.00714
102,tweet,1.0,0.0,tweet ,41.32125,-74.34017
103,Construction on #US30 WB at CR 732/Newtown Lake Dr https://t.co/xTbII9wlgZ,1.0,0.0,construction us30 west bound cr 732 newtown lake dr https co x tb ii9wlg z ,18.32917,-93.25417
104,Construction on #I84W WB at Exit 72 (RTE 89) https://t.co/hXChkqShLZ,1.0,0.0,construction interstate 84 w west bound exit 72 route 89 https co h xchkq sh lz ,40.71455,-74.00714
106,Cleared: Incident on #NorthLine Both directions from South Amboy Station to Matawan Station,0.896,0.1027,cleared incident route h line directions south amboy station matawan station ,43.37718,-75.93681
107,Cleared: Incident on #I84 EB at Connecticut State Line (I-84),0.865,0.1027,cleared incident interstate 84 east bound connecticut state line 84  ,41.95926,-73.49843
109,Incident on #DLine Both directions https://t.co/KRfS3VLomX,1.0,0.0,incident dline directions https co krf s3vlom x ,40.71455,-74.00714
110,Incident on #HudsonLine at Grand Central Terminal https://t.co/EWvaYrWxbU,0.7,0.4588,incident hudson line grand central terminal https co ewva yr wxb u ,40.752125,-73.97758
111,Cleared: Incident on #I87Northway SB at Exit 10; Ushers Road,0.865,0.1027,cleared incident interstate 87 route h way south bound exit 10 ushers road ,42.90813,-73.77373
112,Cleared: Incident on #DLine Both directions,0.781,0.1027,cleared incident dline directions ,40.71455,-74.00714
113,Cleared: Incident on #CoastLine from South Amboy Station to Matawan Station,0.877,0.1027,cleared incident coast line south amboy station matawan station ,43.37718,-75.93681
114,Cleared: Incident on #NJ35 SB at NJ 36,0.833,0.1027,cleared incident new jersey 35 south bound new jersey 36 ,44.22149,-79.43212
115,Cleared: Incident on #I280 EB from East of Exit 12 - Garden State Parkway to Exit 14W - Clifton Av,0.924,0.1027,cleared incident i280 east bound east exit 12 garden state park way exit 14w clifton av ,40.616055,-74.064415
117,Cleared: Incident on #I84 WB at Exit 18 (I-84) - Lake Carmel (NY 311),0.896,0.1027,cleared incident interstate 84 west bound exit 18 84 lake carmel new york 311  ,41.457634,-73.64155
119,Updated: Incident on #NortheastLine at Trenton Station https://t.co/gUVZEObnkj,1.0,0.0,updated incident route heast line trenton station https co g uvzeobnkj ,40.71455,-74.00714
120,Incident on #Q29Bus Both directions at 80th St/78th Ave https://t.co/PSGK9VBHv2,1.0,0.0,incident q29bus directions 80th st 78th ave https co psgk9vbhv2 ,40.7113,-73.83938
121,Updated: Construction on #I195 WB at East of Exit 8 - CR 539 https://t.co/vK8iVedV9D,1.0,0.0,updated construction i195 west bound east exit 8 cr 539 https co v k8i ved v9d ,40.71455,-74.00714
122,Construction on #I195 EB at West of Exit 5 - US 130 https://t.co/yF85lykc6w,1.0,0.0,construction i195 east bound west exit 5 us 130 https co f85lykc6w ,40.71455,-74.00714
124,Cleared: Incident on #NJ35 Both directions at Bridge Av,0.851,0.1027,cleared incident new jersey 35 directions bridge av ,43.03392,-76.45138
125,Cleared: Incident on #RTE93 EB,0.741,0.1027,cleared incident route 93 east bound  ,40.644493,-73.90693
127,Cleared: Incident on #JerseyLine from South Amboy Station to Matawan Station,0.877,0.1027,cleared incident jersey line south amboy station matawan station ,43.37718,-75.93681
129,Closure on #WoodhavenBlvd Both directions from Jamaica Ave to Atlantic Ave https://t.co/a2DRkFO02z,1.0,0.0,closure woodhaven blvd directions jamaica ave atlantic ave https co a2drk fo02z ,40.688133,-73.848625
130,Cleared: Incident on #I280 WB from Exit 16E - Essex St to Exit 14W - Clifton Av,0.909,0.1027,cleared incident i280 west bound exit 16e essex st exit 14w clifton av ,40.616055,-74.064415
132,Incident on #US6 WB at Town of Carmel; Town of Somers Line; NY 118 https://t.co/mSI5uqPYxe,1.0,0.0,incident us6 west bound town carmel town somers line new york 118 https co si5uq pyxe ,40.71455,-74.00714
133,Construction on #I195 EB at West of Exit 5 - US 130 https://t.co/NlmpbZomx9,1.0,0.0,construction i195 east bound west exit 5 us 130 https co nlmpb zomx9 ,40.71455,-74.00714
134,Updated: Construction on #I195 WB at East of Exit 28 - US 9 https://t.co/NlmpbZomx9,1.0,0.0,updated construction i195 west bound east exit 28 us 9 https co nlmpb zomx9 ,40.71455,-74.00714
135,Incident on #NY17 WB at Exit 125 - South Street; NY 17M https://t.co/oC8Xkc5tLF,1.0,0.0,incident new york 17 west bound exit 125 south street new york 17m https co c8xkc5t lf ,40.707157,-74.0017
136,Construction on #Rt940TWB WB from St Paul Street to I-490 https://t.co/jB51mxGI2Q,1.0,0.0,construction route 940t west bound west bound st paul street 490 https co j b51mx gi2q ,27.60567,-100.72783
137,Updated: Incident on #CorridorLine at Trenton Station https://t.co/gUVZEObnkj,1.0,0.0,updated incident corridor line trenton station https co g uvzeobnkj ,40.71455,-74.00714
138,Incident on #NewJerseyTurnpikePennsylvaniaExt WB at Toll Plaza https://t.co/0ap6HuCCBA,1.0,0.0,incident new jersey turnpike pennsylvania ext west bound toll plaza https co 0ap6hu ccba ,40.71455,-74.00714
139,Construction on #I195 Both directions from Exit 28 - US 9 to East of Exit 28 - US 9 https://t.co/vK8iVedV9D,1.0,0.0,construction i195 directions exit 28 us 9 east exit 28 us 9 https co v k8i ved v9d ,40.71455,-74.00714
140,Incident on #NewJerseyTurnpike at Interchange 13 - I-278/Goethals Bridge https://t.co/U9P1krdexU,1.0,0.0,incident new jersey turnpike interchange 13 278 goethals bridge https co u9p1krdex u ,52.22342,-8.58114
142,Incident on #LLine at 8th Avenue Station https://t.co/YCiEQdLuvJ,1.0,0.0,incident lline 8th avenue station https co yci eqd luv j ,27.60567,-100.72783
143,Updated: Incident on #Systemwide https://t.co/uaTCVXArwF,1.0,0.0,updated incident systemwide https co ua tcvxarw f ,40.71455,-74.00714
144,Closure on #PiermontRoad Both directions from Madison Avenue to Broadway https://t.co/SGduvcpk2S,1.0,0.0,closure piermont road directions madison avenue broad way https co sgduvcpk2s ,41.04036,-73.91618
146,Construction on #US40 EB at East of New Jersey Turnpike/I-295 https://t.co/2fuO4BEbo6,1.0,0.0,construction us40 east bound east new jersey turnpike 295 https co 2fu o4b east bound o6 ,52.22342,-8.58114
147,Cleared: Incident on #NJ36 Both directions at CR 520/Rumson Rd,0.865,0.1027,cleared incident new jersey 36 directions cr 520 rumson rd ,40.365444,-73.98144
148,Cleared: Incident on #NY17 WB at Exit 125 - South Street; NY 17M,0.887,0.1027,cleared incident new york 17 west bound exit 125 south street new york 17m ,40.707157,-74.0017
149,Incident on #AtlanticCityExpressway WB at West of Exit 33 - Winslow https://t.co/VO9HRhTTMU,1.0,0.0,incident atlantic city express way west bound west exit 33 winslow https co vo9hrh ttmu ,40.71455,-74.00714
150,Cleared: Incident on #NJ21 SB at Exit 12 - Dayton St,0.865,0.1027,cleared incident new jersey 21 south bound exit 12 dayton st ,42.41685,-78.97685
151,Cleared: Incident on #FranklinDRooseveltDrive NB at East Houston Street,0.851,0.1027,cleared incident franklin droosevelt drive route h bound east houston street ,40.724228,-73.99257
152,Cleared: Incident on #NJ24 WB from West of Exit 2 - CR 510/Columbia Turnpike to I-287,0.903,0.1027,cleared incident new jersey 24 west bound west exit 2 cr 510 columbia turnpike 287 ,42.93245,-75.03641
153,tweet,1.0,0.0,tweet ,41.32125,-74.34017
154,Cleared: Construction on #Q32Bus SB at 83rd Street: Roosevelt Avenue,0.865,0.1027,cleared construction q32bus south bound 83rd street roosevelt avenue ,40.607624,-74.02933
155,Incident on #NJ36 Both directions at CR 520/Rumson Rd https://t.co/HfzFHRBm1P,1.0,0.0,incident new jersey 36 directions cr 520 rumson rd https co hfz fhrbm1p ,40.365444,-73.98144
157,Updated: Incident on #B43Bus Both directions at Kingston Avenue : St Johns Place https://t.co/W8mjr9XaJM,1.0,0.0,updated incident b43bus directions kingston avenue st johns place https co w8mjr9xa jm ,40.663216,-73.94278
160,Construction on #I76 EB at Exit 1D - US 130 https://t.co/xWiB0YQLRl,1.0,0.0,construction interstate 76 east bound exit 1d us 130 https co x wi b0yqlrl ,44.45108,-91.14469
161,Cleared: Incident on #I80 WB at East of Exit 12 - CR 521/Hope-Blairstown Rd,0.896,0.1027,cleared incident i80 west bound east exit 12 cr 521 hope blairstown rd ,40.977585,-74.95595
163,Cleared: Incident on #1Line SB at 28th Street Station,0.851,0.1027,cleared incident 1line south bound 28th street station ,40.777195,-73.91253
164,Construction on #PortNewarkElizabethMarineTerminal https://t.co/1vXWZKdTA5,1.0,0.0,construction po route newark elizabeth marine terminal https co 1v xwzkd ta5 ,43.04632,-77.09522
165,Incident on #1Line SB at 28th Street Station https://t.co/DhhEKwWaoA,1.0,0.0,incident 1line south bound 28th street station https co dhh ekw wao ,40.777195,-73.91253
168,Construction on #NY590 Both directions from Tryon Park to Titus Ave https://t.co/eM878udwWT,1.0,0.0,construction new york 590 directions tryon park titus ave https co e m878udw wt ,40.71455,-74.00714
169,Cleared: Incident on #I84W WB at Exit 23 (RTE 69),0.865,0.1027,cleared incident interstate 84 w west bound exit 23 route 69  ,40.71455,-74.00714
171,Cleared: Incident on #I95S SB at 0.17 miles before Exit 46 (SARGENT DR),0.896,0.1027,cleared incident interstate 95 south bound 0 17 miles exit 46 sargent dr  ,40.8498,-73.94294
172,Updated: Incident on #Q72Bus at Terminal B https://t.co/IXCUWIfjgB,1.0,0.0,updated incident q72bus terminal b https co ixcuwifjg b ,40.71455,-74.00714
175,Incident on #JerseyLine at Long Branch Station https://t.co/ookjF66UCd,1.0,0.0,incident jersey line long branch station https co ookj f66ucd ,43.11812,-76.24326
176,Incident on #I678 NB at I-495 Long Island Expressway https://t.co/F6Yjx9EPpu,1.0,0.0,incident i678 route h bound 495 long island express way https co f6yjx9eppu ,40.764446,-73.7216
177,Incident on #NJ21 SB at Exit 12 - Dayton St https://t.co/oIM0qCKDYT,1.0,0.0,incident new jersey 21 south bound exit 12 dayton st https co im0q ckdyt ,42.41685,-78.97685
178,Updated: Incident on #M60SBSBus at Terminal B https://t.co/IXCUWIfjgB,1.0,0.0,updated incident m60 south bound south bound us terminal b https co ixcuwifjg b ,40.71455,-74.00714
179,Cleared: Incident on #NJ3 WB from Garden State Parkway to US 46,0.887,0.1027,cleared incident new jersey 3 west bound garden state park way us 46 ,40.71455,-74.00714
180,Incident on #NorthLine at Long Branch Station https://t.co/ookjF66UCd,1.0,0.0,incident route h line long branch station https co ookj f66ucd ,43.11812,-76.24326
181,Updated: Incident on #HarlemLine from Scarsdale Station to Hartsdale Station https://t.co/nvm5J0E5YO,1.0,0.0,updated incident harlem line scarsdale station ha route sdale station https co nvm5j0e5yo ,40.71455,-74.00714
182,Cleared: Incident on #Q33Bus at 83rd Street: Roosevelt Avenue,0.851,0.1027,cleared incident q33bus 83rd street roosevelt avenue ,40.627678,-74.03826
185,Incident on #JerseyLine at New York Penn Station https://t.co/rU4DCA2MvD,1.0,0.0,incident jersey line new york penn station https co r u4dca2mv ,39.96453,-76.7243
187,Cleared: Incident on #HudsonBergenLightRail NB at E.45th St Light Rail Stop,0.714,-0.2023,cleared incident hudson bergen light rail route h bound e 45th st light rail stop ,42.25282,-73.79143
188,Cleared: Construction on #NorthFarviewAvenue Both directions from Gilbert Avenue to Concord Drive,0.887,0.1027,cleared construction route h farview avenue directions gilbe route avenue concord drive ,43.79919,-79.50312
189,Updated: Incident on #Q48Bus at Terminal B https://t.co/IXCUWIfjgB,1.0,0.0,updated incident q48bus terminal b https co ixcuwifjg b ,40.71455,-74.00714
194,Incident on #CoastLine at New York Penn Station https://t.co/rU4DCA2MvD,1.0,0.0,incident coast line new york penn station https co r u4dca2mv ,39.96453,-76.7243
195,Incident on #NorthLine at New York Penn Station https://t.co/rU4DCA2MvD,1.0,0.0,incident route h line new york penn station https co r u4dca2mv ,39.96453,-76.7243
197,Incident on #CoastLine at Long Branch Station https://t.co/ookjF66UCd,1.0,0.0,incident coast line long branch station https co ookj f66ucd ,43.11812,-76.24326
203,Updated: Incident on #Q70SBSBus at Terminal B https://t.co/IXCUWIfjgB,1.0,0.0,updated incident q70 south bound south bound us terminal b https co ixcuwifjg b ,40.71455,-74.00714
204,tweet,1.0,0.0,tweet ,41.32125,-74.34017
206,Cleared: Construction on #PalisadeAvenue Both directions from NJ 139 to St. Paul's Avenue,0.896,0.1027,cleared construction palisade avenue directions new jersey 139 st paul avenue ,40.634212,-74.07863
207,Construction on #CT66 Both directions from Thread City Crossing to Tuckie Road https://t.co/5nuaQ2iH7g,1.0,0.0,construction ct66 directions thread city crossing tuckie road https co 5nua q2i h7g ,40.71455,-74.00714
209,Cleared: Construction on #NY237 Both directions from Rt 5 to Cook Road,0.877,0.1027,cleared construction new york 237 directions route 5 cook road ,35.017937,-81.226036
213,Cleared: Construction on #NY98 Both directions from Park Road to Ridge Road,0.887,0.1027,cleared construction new york 98 directions park road ridge road ,40.538197,-74.158455
217,Cleared: Incident on #NJ17 SB from Paramus Park Mall to Century Rd,0.887,0.1027,cleared incident new jersey 17 south bound paramus park mall century rd ,40.94506,-74.07191
219,Cleared: Construction on #NY149 Both directions from NY 40 to NY 22,0.887,0.1027,cleared construction new york 149 directions new york 40 new york 22 ,40.71455,-74.00714
221,Cleared: Construction on #NY417 Both directions from Johnson Road to Town of Scio; Town of Wellsville Line,0.92,0.1027,cleared construction new york 417 directions johnson road town scio town wellsville line ,42.109478,-78.018585
225,Cleared: Construction on #NY96 Both directions from Plaster Mill Road to Lynaugh Road,0.896,0.1027,cleared construction new york 96 directions plaster mill road lynaugh road ,40.71455,-74.00714
226,Cleared: Construction on #NY12 Both directions from NY 5S; NY 5A to Putnam Road,0.903,0.1027,cleared construction new york 12 directions new york 5s new york 5a putnam road ,40.71455,-74.00714
230,Cleared: Construction on #NY32 Both directions from CR 406 to CR 106,0.887,0.1027,cleared construction new york 32 directions cr 406 cr 106 ,40.71455,-74.00714
232,Cleared: Incident on #I87Northway NB at Exit 18,0.833,0.1027,cleared incident interstate 87 route h way route h bound exit 18 ,40.71455,-74.00714
233,Cleared: Incident on #NJ17 SB from NJ 4 to Central Ave,0.865,0.1027,cleared incident new jersey 17 south bound new jersey 4 central ave ,40.570484,-74.53361
235,Cleared: Incident on #NJ138 WB at Allenwood Rd,0.833,0.1027,cleared incident new jersey 138 west bound allenwood rd ,40.14667,-74.10428
236,Cleared: Incident on #NJ4 WB from Kinderkamack Rd to NJ 17,0.877,0.1027,cleared incident new jersey 4 west bound kinderkamack rd new jersey 17 ,44.22149,-79.43212
238,Updated: Incident on #NJ17 NB from I-80 to Passaic St https://t.co/xzq6Vxwn2q,1.0,0.0,updated incident new jersey 17 route h bound 80 passaic st https co xzq6vxwn2q ,40.86034,-74.12374
239,Construction on #I390 Both directions from Exit 5 - McWhorter Road to Exit 10 - US 20 https://t.co/Yj380UqIdm,1.0,0.0,construction i390 directions exit 5 mc route r road exit 10 us 20 https co yj380uq idm ,40.71455,-74.00714
240,Cleared: Construction on #CT534 Both directions from Manchester Town Line to CT 85,0.896,0.1027,cleared construction ct534 directions manchester town line ct 85 ,41.76893,-72.5207
241,Cleared: Incident on #JerseyLine at Long Branch Station,0.833,0.1027,cleared incident jersey line long branch station ,43.11812,-76.24326
242,Updated: Incident on #I280 WB from Exit 16E - Essex St to Exit 14W - Clifton Av https://t.co/QYry92pcpM,1.0,0.0,updated incident i280 west bound exit 16e essex st exit 14w clifton av https co qyry92pcp ,40.616055,-74.064415
243,Updated: Incident on #NJ3 WB from Garden State Parkway to US 46 https://t.co/dzr4dOsr77,1.0,0.0,updated incident new jersey 3 west bound garden state park way us 46 https co dzr4d osr77 ,40.71455,-74.00714
244,Cleared: Incident on #I91S SB at 0.25 miles before Exit 42 (RTE 159),0.896,0.1027,cleared incident interstate 91 south bound 0 25 miles exit 42 route 159  ,40.71455,-74.00714
245,Cleared: Closure on #NorthFarviewAvenue Both directions from Gilbert Avenue to Concord Drive,0.887,0.1027,cleared closure route h farview avenue directions gilbe route avenue concord drive ,43.79919,-79.50312
246,Cleared: Construction on #NY31 Both directions,0.781,0.1027,cleared construction new york 31 directions ,40.71455,-74.00714
249,Cleared: Incident on #I295 SB from Exit 29 - US 30 to Exit 26N - I-76/I-676,0.903,0.1027,cleared incident interstate 295 south bound exit 29 us 30 exit 26n 76 676 ,40.7275,-73.758644
250,Cleared: Incident on #NorthLine at Long Branch Station,0.833,0.1027,cleared incident route h line long branch station ,43.11812,-76.24326
251,Incident on #RTE93 EB at 0.17 miles beyond Route 78 https://t.co/wxWlab0xML,1.0,0.0,incident route 93 east bound 0 17 miles beyond route 78 https co wx wlab0x ml ,51.61706,-8.91352
252,Updated: Incident on #NJ35 SB at NJ 36 https://t.co/jziC0xJsjg,1.0,0.0,updated incident new jersey 35 south bound new jersey 36 https co jzi c0x jsjg ,44.22149,-79.43212
253,Cleared: Incident on #US9 NB from CR 628/Prospect St to NJ 88,0.887,0.1027,cleared incident us9 route h bound cr 628 prospect st new jersey 88 ,40.86224,-73.962875
254,Updated: Incident on #NJ35 Both directions at NJ 36 https://t.co/jziC0xJsjg,1.0,0.0,updated incident new jersey 35 directions new jersey 36 https co jzi c0x jsjg ,44.22149,-79.43212
255,tweet,1.0,0.0,tweet ,41.32125,-74.34017
256,Cleared: Construction on #NY31 WB from Howard Road to Howard Road,0.877,0.1027,cleared construction new york 31 west bound howard road howard road ,42.36414,-77.5095
