,original tweet,neutral score,polar score,trimmed tweet,latitude,longitude
121,Incident on #HudsonLine at Croton-Harmon Station https://t.co/vl9zk6CWgJ,1.0,0.0,incident hudson line croton harmon station https co vl9zk6cwg j ,40.07322,-104.64223
122,Cleared: Incident on #NJ21 SB at Chester Av,0.833,0.1027,cleared incident new jersey 21 south bound chester av ,49.176495,-2.1067514
123,Cleared: Incident on #NJ168 SB at CR 681/Lower Landing Rd,0.865,0.1027,cleared incident new jersey 168 south bound cr 681 lower landing rd ,39.824543,-75.0834
132,Incident on #US46 EB from CR 635/Browertown Rd to NJ 3 https://t.co/ANTokW2dWT,1.0,0.0,incident us46 east bound cr 635 browe route rd new jersey 3 https co antok w2d wt ,40.853725,-73.96535
133,Incident on #GeorgeWashingtonBridge WB at Mid-Span/Upper Level https://t.co/xtAmixZ8de,1.0,0.0,incident george washington bridge west bound mid span upper level https co xt amix z8de ,47.08122,-119.85666
134,Cleared: Incident on #GeorgeWashingtonBridge WB at Mid-Span/Upper Level,0.833,0.1027,cleared incident george washington bridge west bound mid span upper level ,47.08122,-119.85666
137,Updated: Incident on #Q32Bus WB at Roosevelt Avenue:82nd Street https://t.co/Uhs7d7dCL5,1.0,0.0,updated incident q32bus west bound roosevelt avenue 82nd street https co uhs7d7d cl5 ,40.67855,-73.58896
138,Cleared: Construction on #NY30A Both directions from NY 162 to Prospect Street; NY 5S,0.769,0.3818,cleared construction new york 30a directions new york 162 prospect street new york 5s ,40.70051,-73.98512
139,Updated: Incident on #Q33Bus at Roosevelt Avenue:82nd Street https://t.co/Uhs7d7dCL5,1.0,0.0,updated incident q33bus roosevelt avenue 82nd street https co uhs7d7d cl5 ,40.607533,-74.02902
140,Cleared: Incident on #NJ21 NB from Broad St to Chestnut St,0.877,0.1027,cleared incident new jersey 21 route h bound broad st chestnut st ,40.571163,-74.53553
143,Cleared: Incident on #2Line from 116th Street Station to Winthrop Street Station,0.887,0.1027,cleared incident 2line 116th street station winthrop street station ,40.65793,-73.936905
144,Incident on #I90 EB from Exit 9; US 4 to Exit 10; Miller Road https://t.co/mTkzMVjvlC,1.0,0.0,incident i90 east bound exit 9 us 4 exit 10 miller road https co tkz mvjvl c ,40.71455,-74.00714
145,Cleared: Incident on #US22 WB at Chestnut St,0.833,0.1027,cleared incident us22 west bound chestnut st ,40.687458,-73.87656
146,Cleared: Incident on #NJ347 SB at NJ 47,0.833,0.1027,cleared incident new jersey 347 south bound new jersey 47 ,44.22149,-79.43212
149,Cleared: Incident on #I76 EB from Exit 2 - I-676 to Exit 1A - NJ 42/I-295,0.896,0.1027,cleared incident interstate 76 east bound exit 2 676 exit 1a new jersey 42 295 ,40.71455,-74.00714
150,Incident on #HarlemLine at North White Plains Station https://t.co/Uu46JgENAR,1.0,0.0,incident harlem line route h white plains station https co uu46jg enar ,40.71455,-74.00714
152,Cleared: Incident on #NJ21 SB from Raymond Blvd to South St,0.877,0.1027,cleared incident new jersey 21 south bound raymond blvd south st ,49.176495,-2.1067514
153,tweet,1.0,0.0,tweet ,41.32125,-74.34017
154,Cleared: Incident on #NJ36 Both directions at CR 520/Rumson Rd,0.865,0.1027,cleared incident new jersey 36 directions cr 520 rumson rd ,40.365444,-73.98144
155,Cleared: Incident on #I291E EB at 0.76 miles beyond I291E@Start,0.865,0.1027,cleared incident i291e east bound 0 76 miles beyond i291e sta route  ,40.71455,-74.00714
156,Incident on #NJ347 SB at NJ 47 https://t.co/xjF51Wgjdg,1.0,0.0,incident new jersey 347 south bound new jersey 47 https co xj f51wgjdg ,44.22149,-79.43212
157,Cleared: Incident on #NJ24 WB from Exit 2 - CR 510/Columbia Turnpike to I-287,0.887,0.1027,cleared incident new jersey 24 west bound exit 2 cr 510 columbia turnpike 287 ,42.93245,-75.03641
160,Incident on #BeltSystemShoreParkway EB at Rockaway Parkway https://t.co/mMDZ19rCW7,1.0,0.0,incident belt system shore park way east bound rocka way park way https co mdz19r cw7 ,39.119263,-105.717125
161,Cleared: Incident on #US19 SB from US 1&amp;9 Truck Route/Pulaski Skyway to Wilson Av,0.903,0.1027,cleared incident us19 south bound us 1 amp 9 truck route pulaski sky way wilson av ,43.56682,-76.12753
163,Cleared: Incident on #US202 NB at CR 637/Old York Rd,0.865,0.1027,cleared incident us202 route h bound cr 637 old york rd ,39.96453,-76.7243
164,Cleared: Incident on #LincolnTunnel WB at New York,0.833,0.1027,cleared incident lincoln tunnel west bound new york  ,40.75416,-73.99814
170,Cleared: Incident on #NJ35 SB at CR 528/Herbert St,0.851,0.1027,cleared incident new jersey 35 south bound cr 528 herbe route st ,40.71455,-74.00714
174,Updated: Incident on #NJ38 WB at East of US 130 https://t.co/xzilsSfCGC,1.0,0.0,updated incident new jersey 38 west bound east us 130 https co xzils sf cgc ,40.71455,-74.00714
179,Incident on #I84 WB at Exit 19 (I-84) - Carmel (NY 312) https://t.co/sfBuwJO2Dc,1.0,0.0,incident interstate 84 west bound exit 19 84 carmel new york 312 https co sf buw jo2dc ,41.457634,-73.64155
182,Cleared: Incident on #I84E EB at Exit 5 (DOWNS ST.),0.851,0.1027,cleared incident interstate 84 e east bound exit 5 downs st  ,40.71455,-74.00714
183,Construction on #NJ27 NB at North of CR 619/Roselle St https://t.co/RkPYC2KttI,1.0,0.0,construction new jersey 27 route h bound route h cr 619 roselle st https co rk pyc2ktt ,43.04807,-74.46717
184,Cleared: Incident on #I91S SB at 0.50 miles before Exit 33 (JENNINGS RD),0.896,0.1027,cleared incident interstate 91 south bound 0 50 miles exit 33 jennings rd  ,40.71455,-74.00714
187,Incident on #SprainBrookStateParkway SB at Tuckahoe Road; CR 59 https://t.co/86CIO75CMP,1.0,0.0,incident sprain brook state park way south bound tuckahoe road cr 59 https co 86cio75cmp ,40.71455,-74.00714
189,Updated: Incident on #NJ168 SB at CR 681/Lower Landing Rd https://t.co/dN1r5upPLy,1.0,0.0,updated incident new jersey 168 south bound cr 681 lower landing rd https co n1r5up ply ,40.9042,-74.66355
191,Cleared: Incident on #I195 EB at Exit 28 - US 9,0.851,0.1027,cleared incident i195 east bound exit 28 us 9 ,40.74661,-73.76537
193,Cleared: Incident on #I95S SB at 0.07 miles beyond Exit 46 (SARGENT DR),0.896,0.1027,cleared incident interstate 95 south bound 0 07 miles beyond exit 46 sargent dr  ,40.8498,-73.94294
194,Cleared: Incident on #NJ35 Both directions at NJ 66,0.851,0.1027,cleared incident new jersey 35 directions new jersey 66 ,44.22149,-79.43212
195,Incident on #BeltSystemShoreParkway EB at Rockaway Parkway https://t.co/XCC5z8o4KI,1.0,0.0,incident belt system shore park way east bound rocka way park way https co xcc5z8o4ki ,39.119263,-105.717125
197,Cleared: Construction on #I295 SB at Exit 40 - NJ 38,0.865,0.1027,cleared construction interstate 295 south bound exit 40 new jersey 38 ,40.7275,-73.758644
200,Incident on #HarlemLine from Goldens Bridge Station to Grand Central Terminal https://t.co/UqHv2yWxhG,0.786,0.4588,incident harlem line goldens bridge station grand central terminal https co uq hv2y wxh g ,40.752125,-73.97758
202,Incident on #PortJeffersonBranch EB at New York Penn Station https://t.co/AmhlK1AVZ6,1.0,0.0,incident po route jefferson branch east bound new york penn station https co amhl k1avz6 ,39.96453,-76.7243
203,Cleared: Incident on #NJ10 EB at Okner Pkwy,0.833,0.1027,cleared incident new jersey 10 east bound okner pkwy ,40.71455,-74.00714
204,tweet,1.0,0.0,tweet ,41.32125,-74.34017
206,Updated: Construction on #NY12 Both directions from CR 88 to Larkin Road; CR 74 https://t.co/KzDmpatKcz,1.0,0.0,updated construction new york 12 directions cr 88 larkin road cr 74 https co kz dmpat kcz ,40.71455,-74.00714
208,Updated: Construction on #NJ3 Both directions from Main Ave to NJ 495 https://t.co/D6ccNWzgv4,1.0,0.0,updated construction new jersey 3 directions main ave new jersey 495 https co d6cc nwzgv4 ,44.22149,-79.43212
209,Cleared: Construction on #NY82 Both directions from Church Street; NY 199 to Factory Lane,0.903,0.1027,cleared construction new york 82 directions church street new york 199 factory lane ,40.712437,-74.00999
212,Cleared: Incident on #I95S SB at 0.26 miles beyond Exit 5 (US 1),0.887,0.1027,cleared incident interstate 95 south bound 0 26 miles beyond exit 5 us 1  ,40.8498,-73.94294
213,Updated: Incident on #I195 EB at Exit 28 - US 9 https://t.co/cCmrxtP99z,1.0,0.0,updated incident i195 east bound exit 28 us 9 https co c cmrxt p99z ,40.71455,-74.00714
214,Cleared: Construction on #NY19 Both directions from Silver Lake Rd to Telegraph RD,0.896,0.1027,cleared construction new york 19 directions silver lake rd telegraph rd ,40.631878,-74.09099
216,Cleared: Construction on #NY98 Both directions from Buffalo Street; NY 238 to Bray Road,0.903,0.1027,cleared construction new york 98 directions buffalo street new york 238 bray road ,40.558903,-74.13194
221,Cleared: Incident on #US322 EB at CR 653/Swedesboro Rd,0.851,0.1027,cleared incident us322 east bound cr 653 swede south bound oro rd ,40.71455,-74.00714
222,Cleared: Construction on #I86 Both directions at Airport Road,0.851,0.1027,cleared construction i86 directions airpo route road ,40.71455,-74.00714
223,Cleared: Incident on #I95S SB at 0.20 miles before Exit 59 (GOOSE LA),0.896,0.1027,cleared incident interstate 95 south bound 0 20 miles exit 59 goose la  ,40.845028,-73.92005
229,Incident on #NY7 WB at Exit to I-787; Exit to NY 787 https://t.co/P5rIN7QTZi,1.0,0.0,incident new york 7 west bound exit 787 exit new york 787 https co p5r in7qtzi ,40.71455,-74.00714
234,Cleared: Incident on #I95S SB at 0.44 miles before Exit 16 (EAST AVE #1),0.903,0.1027,cleared incident interstate 95 south bound 0 44 miles exit 16 east ave 1  ,40.8498,-73.94294
235,Cleared: Incident on #NJ35 Both directions at Bridge Av,0.851,0.1027,cleared incident new jersey 35 directions bridge av ,43.03392,-76.45138
237,Construction on #I295 SB at Exit 40 - NJ 38 https://t.co/XugTKYyLKM,1.0,0.0,construction interstate 295 south bound exit 40 new jersey 38 https co xug tkyy lkm ,40.7275,-73.758644
239,Cleared: Incident on #US206 SB at CR 630/Woodlane Rd,0.851,0.1027,cleared incident us206 south bound cr 630 woodlane rd ,40.51487,-74.245995
241,Cleared: Construction on #NY104 Both directions at Knickerbocker Road,0.851,0.1027,cleared construction new york 104 directions knickerbocker road ,40.71455,-74.00714
244,Incident on #GoethalsBridge WB at Mid-Span https://t.co/evrb9Jk4rV,1.0,0.0,incident goethals bridge west bound mid span https co evrb9jk4r v ,40.71455,-74.00714
245,Construction on #I390 NB at Exit 12 - I-90 https://t.co/tHvQF2nWrt,1.0,0.0,construction i390 route h bound exit 12 90 https co hv qf2n w route  ,40.71455,-74.00714
246,Construction on #US30 EB at CR 710/Atco Av https://t.co/iY6e8hdpot,1.0,0.0,construction us30 east bound cr 710 atco av https co y6e8hdpot ,39.76454,-74.90979
247,Cleared: Construction on #NY12 Both directions from CR 88 to Larkin Road; CR 74,0.903,0.1027,cleared construction new york 12 directions cr 88 larkin road cr 74 ,40.71455,-74.00714
248,Cleared: Construction on #NY39 Both directions from County Line Rd to Simmons RD,0.896,0.1027,cleared construction new york 39 directions county line rd simmons rd ,43.34652,-78.48244
250,Incident on #TaconicStateParkway NB at Croton Reservoir Bridge https://t.co/un0CHHANQ5,1.0,0.0,incident taconic state park way route h bound croton reservoir bridge https co un0chhanq5 ,43.03392,-76.45138
251,Incident on #S15N NB at 0.20 miles before Exit 35 (RTE 137) https://t.co/VB0zvMhPYW,1.0,0.0,incident s15n route h bound 0 20 miles exit 35 route 137 https co vb0zv mh pyw ,51.61706,-8.91352
252,Cleared: Incident on #NJ70 EB at N. Elmwood Rd,0.851,0.1027,cleared incident new jersey 70 east bound n elmwood rd ,43.01864,-76.16142
253,Cleared: Incident on #I495 WB at Exit 26 - Francis Lewis Boulevard - EastBound Only,0.896,0.1027,cleared incident i495 west bound exit 26 francis lewis boulevard east bound ,44.27758,-73.56411
254,Cleared: Incident on #I495 EB at Exit 19 - Woodhaven Boulevard / Queens Boulevard,0.887,0.1027,cleared incident i495 east bound exit 19 woodhaven boulevard queens boulevard ,40.792427,-73.82778
255,tweet,1.0,0.0,tweet ,41.32125,-74.34017
257,Updated: Incident on #NJ21 SB at Chester Av https://t.co/zXq05Xy4lc,1.0,0.0,updated incident new jersey 21 south bound chester av https co z xq05xy4lc ,49.176495,-2.1067514
259,Cleared: Incident on #NWKLine,0.682,0.1027,cleared incident nwkline ,40.71455,-74.00714
260,Incident on #NY197 at Burt Road https://t.co/JPG7YjNyqT,1.0,0.0,incident new york 197 bu route road https co jpg7yj new york q ,40.71455,-74.00714
261,Updated: Incident on #LincolnTunnel WB at New York https://t.co/yZ5G73EPrL,1.0,0.0,updated incident lincoln tunnel west bound new york https co z5g73epr l ,40.71455,-74.00714
262,Cleared: Incident on #S15N NB at Exit 31 (NORTH ST #1),0.877,0.1027,cleared incident s15n route h bound exit 31 route h st 1  ,40.71455,-74.00714
264,Incident on #NJ47 SB at CR 610/Petersburg Rd https://t.co/yzA6u5OeM9,1.0,0.0,incident new jersey 47 south bound cr 610 peter south bound urg rd https co yz a6u5oe m9 ,40.71455,-74.00714
265,Incident on #I95S SB at 0.44 miles before Exit 16 (EAST AVE #1) https://t.co/L9MoIzZOeZ,1.0,0.0,incident interstate 95 south bound 0 44 miles exit 16 east ave 1 https co l9mo iz zoe z ,40.8498,-73.94294
266,Cleared: Incident on #S15S SB at Exit 90 (EAST RIVER DRIVE),0.877,0.1027,cleared incident s15s south bound exit 90 east river drive  ,40.717583,-73.97523
268,Cleared: Incident on #I678 NB from Linden Boulevard to Exit 8 - Main Street,0.887,0.1027,cleared incident i678 route h bound linden boulevard exit 8 main street ,40.70364,-73.99073
270,Updated: Incident on #NJ3 WB from Garden State Parkway to US 46 https://t.co/UVizuQ7Tzk,1.0,0.0,updated incident new jersey 3 west bound garden state park way us 46 https co uvizu q7tzk ,40.71455,-74.00714
272,Updated: Incident on #RaritanLine from White House Station to High Bridge Station https://t.co/oBgHm5Vozi,1.0,0.0,updated incident raritan line white house station high bridge station https co bg hm5vozi ,40.83848,-73.92599
273,Cleared: Incident on #NJ17 SB from Ridgewood Ave to Garden State Parkway,0.887,0.1027,cleared incident new jersey 17 south bound ridgewood ave garden state park way  ,40.98556,-74.09171
274,Cleared: Incident on #RaritanLine from White House Station to High Bridge Station,0.887,0.1027,cleared incident raritan line white house station high bridge station ,40.83848,-73.92599
277,Cleared: Incident on #ValleyLine from White House Station to High Bridge Station,0.887,0.1027,cleared incident valley line white house station high bridge station ,40.83848,-73.92599
278,Cleared: Incident on #I287 SB from Exit 5 - CR 529/Stelton Rd to Exit 3 - New Durham Rd,0.909,0.1027,cleared incident i287 south bound exit 5 cr 529 stelton rd exit 3 new durham rd ,42.39933,-74.17236
279,Incident on #US202 NB at CR 637/Old York Rd https://t.co/SWSwaUyNgg,1.0,0.0,incident us202 route h bound cr 637 old york rd https co swswa uy ngg ,42.87844,-77.88161
280,Incident on #NJ21 SB at Chester Av https://t.co/zXq05Xy4lc,1.0,0.0,incident new jersey 21 south bound chester av https co z xq05xy4lc ,49.176495,-2.1067514
281,Updated: Incident on #ValleyLine from White House Station to High Bridge Station https://t.co/oBgHm5Vozi,1.0,0.0,updated incident valley line white house station high bridge station https co bg hm5vozi ,40.83848,-73.92599
282,Cleared: Incident on #NJ17 NB from NJ 4 to Midland Av,0.865,0.1027,cleared incident new jersey 17 route h bound new jersey 4 midland av ,40.58208,-74.11024
283,Cleared: Construction on #NY21 Both directions at Town of Almond; Town of Hornellsville Line,0.903,0.1027,cleared construction new york 21 directions town almond town hornellsville line ,42.364582,-77.66928
