,original tweet,neutral score,polar score,trimmed tweet,latitude,longitude
30,Cleared: Construction on #NY18 WB from Wiler Road West to Huntington Pkwy,0.887,0.1027,cleared construction new york 18 west bound wiler road west huntington pkwy ,40.71455,-74.00714
31,Updated: Incident on #OuterbridgeCrossing EB at New Jersey Side https://t.co/L5loFKkQ1X,1.0,0.0,updated incident outerbridge crossing east bound new jersey side https co l5lo fkk q1x ,49.183304,-2.0781946
33,Cleared: Incident on #GardenStateParkway NB at South of Exit 98 - NJ 138,0.887,0.1027,cleared incident garden state park way route h bound south exit 98 new jersey 138 ,44.22149,-79.43212
35,Cleared: Incident on #NJ17 SB at South of Passaic St,0.865,0.1027,cleared incident new jersey 17 south bound south passaic st ,49.176456,-2.1067548
38,Incident on #I95 SB at Rosedale Avenue; Ramp https://t.co/MLicZSGFDK,1.0,0.0,incident interstate 95 south bound rosedale avenue ramp https co mlic zsgfdk ,39.371872,-76.457756
42,Cleared: Incident on #B6Bus Both directions from Av H/E 56 St to Av H/E 53 St,0.915,0.1027,cleared incident b6bus directions av h e 56 st av h e 53 st ,7.11519,-73.13975
43,Incident on #7Line EB at 46 St - Bliss St https://t.co/S0d2zgCawJ,0.709,0.5719,incident 7line east bound 46 st bliss st https co s0d2zg caw j ,27.60567,-100.72783
47,Incident on #NewHaven at South Norwalk https://t.co/ILmGrPlI0A,1.0,0.0,incident new south norwalk https co ilm gr pl i0a ,28.30846,-100.37875
49,Incident on #CoastLine at New York Penn Station https://t.co/AxhVpwaCcJ,1.0,0.0,incident coast line new york penn station https co axh vpwa cc j ,39.96453,-76.7243
50,Cleared: Construction on #I91 NB at Exit 17 (RTE 15 NB),0.877,0.1027,cleared construction interstate 91 route h bound exit 17 route 15 route h bound  ,40.71455,-74.00714
51,tweet,1.0,0.0,tweet ,41.32125,-74.34017
52,Cleared: Construction on #I490 WB at Exit 9A - I-490,0.851,0.1027,cleared construction i490 west bound exit 9a 490 ,40.58605,-73.936035
53,Cleared: Incident on #US202 EB at Bear Mountain State Parkway,0.865,0.1027,cleared incident us202 east bound bear mountain state park way  ,41.31454,-73.98846
55,Cleared: Construction on #NY53 NB from Italy Valley Rd to Lawyer Rd,0.887,0.1027,cleared construction new york 53 route h bound italy valley rd lawyer rd ,42.110367,11.819346
59,Cleared: Incident on #NJ495 WB at Lincoln Tunnel,0.833,0.1027,cleared incident new jersey 495 west bound lincoln tunnel ,43.0604,-75.74985
60,Cleared: Incident on #NJ17 SB from Ridgewood Ave to Passaic St,0.877,0.1027,cleared incident new jersey 17 south bound ridgewood ave passaic st ,49.176456,-2.1067548
63,Cleared: Construction on #83RdStreet from 37th Avenue to 35th Avenue,0.865,0.1027,cleared construction 83rd street 37th avenue 35th avenue ,40.776184,-73.74269
64,Updated: Incident on #NJ495 WB at Lincoln Tunnel https://t.co/ob8gyABaw5,1.0,0.0,updated incident new jersey 495 west bound lincoln tunnel https co ob8gy abaw5 ,39.48646,-105.98984
65,Incident on #I495 EB at Exit 21 - 108th Street https://t.co/2WThFMkAPu,1.0,0.0,incident i495 east bound exit 21 108th street https co 2wth fmk apu ,40.75912,-73.86125
66,Updated: Special Event on #SHIStadium https://t.co/U1s2ufDALS,0.649,0.4019,updated special event shistadium https co u1s2uf dals ,40.71455,-74.00714
67,Incident on #NJ17 SB at South of Passaic St https://t.co/2djuR0Ye0g,1.0,0.0,incident new jersey 17 south bound south passaic st https co 2dju r0ye0g ,40.86034,-74.12374
68,Cleared: Incident on #US22 WB from West of Garden State Parkway to West of Michigan Av,0.915,0.1027,cleared incident us22 west bound west garden state park way west michigan av ,42.10171,-83.73494
70,Cleared: Construction on #NJ495 WB from East of Kennedy Boulevard to NJ 3,0.887,0.1027,cleared construction new jersey 495 west bound east kennedy boulevard new jersey 3 ,40.764492,-74.02324
72,Cleared: Incident on #NorthLine at New York Penn Station,0.851,0.1027,cleared incident route h line new york penn station ,39.96453,-76.7243
75,Cleared: Construction on #US40 WB from West of CR 684/Spruce Av to West of NJ 48,0.915,0.1027,cleared construction us40 west bound west cr 684 spruce av west new jersey 48 ,39.64469,-74.29913
76,Cleared: Incident on #JerseyLine at New York Penn Station,0.851,0.1027,cleared incident jersey line new york penn station ,39.96453,-76.7243
79,Cleared: Construction on #NY33 WB from Wilkinson Road to Angling Road,0.877,0.1027,cleared construction new york 33 west bound wilkinson road angling road ,40.71455,-74.00714
81,Cleared: Closure on #NY27 EB at Exit 58 - William Floyd Parkway,0.877,0.1027,cleared closure new york 27 east bound exit 58 william floyd park way  ,40.71455,-74.00714
83,Cleared: Incident on #VerrazanonarrowsBridge EB at Brooklyn Bound Lower Level,0.69,-0.2023,cleared incident verrazanonarrows bridge east bound brooklyn bound lower level ,40.69245,-73.99036
84,Incident on #NJ495 WB at Lincoln Tunnel https://t.co/ob8gyABaw5,1.0,0.0,incident new jersey 495 west bound lincoln tunnel https co ob8gy abaw5 ,40.762306,-74.00946
85,Cleared: Incident on #NJ17 NB from Century Rd to South of Midland Av,0.896,0.1027,cleared incident new jersey 17 route h bound century rd south midland av ,40.71455,-74.00714
88,Cleared: Special Event on #SHIStadium,0.423,0.4767,cleared special event shistadium ,40.71455,-74.00714
91,Cleared: Construction on #NY77 NB at Broadway; US 20,0.851,0.1027,cleared construction new york 77 route h bound broad way us 20 ,40.868736,-73.91793
92,Cleared: Incident on #US20,0.682,0.1027,cleared incident us20 ,54.092022,-1.3963501
95,Incident on #StatenIslandRailway NB from Tottenville to St George https://t.co/ukc8W9LI1e,1.0,0.0,incident staten island rail way route h bound tottenville st george https co ukc8w9li1e ,40.64455,-74.08014
96,Cleared: Incident on #CoastLine at New York Penn Station,0.851,0.1027,cleared incident coast line new york penn station ,39.96453,-76.7243
102,tweet,1.0,0.0,tweet ,41.32125,-74.34017
104,Cleared: Incident on #NJ4 WB from River Rd to NJ 17,0.877,0.1027,cleared incident new jersey 4 west bound river rd new jersey 17 ,40.76502,-73.94765
105,Updated: Construction on #VanSiclenAvenue from Belmont Avenue to Pitkin Avenue https://t.co/RemtmwBTn2,1.0,0.0,updated construction van siclen avenue belmont avenue pitkin avenue https co remtmw btn2 ,42.22317,-78.03432
107,Cleared: Construction on #I287 NB at Exit 8 - Possumtown Rd,0.851,0.1027,cleared construction i287 route h bound exit 8 possumtown rd ,40.71455,-74.00714
108,Cleared: Incident on #NewJerseyTurnpike SB at South of Interchange 13 - I-278/Goethals Bridge,0.887,0.1027,cleared incident new jersey turnpike south bound south interchange 13 278 goethals bridge ,43.03392,-76.45138
109,Closure on #NJ4 EB at Passaic River https://t.co/yWWQBgfGOK,1.0,0.0,closure new jersey 4 east bound passaic river https co wwqbgf gok ,40.86034,-74.12374
110,Construction on #I287 NB at Exit 8 - Possumtown Rd https://t.co/5PLIjPa8qD,1.0,0.0,construction i287 route h bound exit 8 possumtown rd https co 5plij pa8q ,40.71455,-74.00714
111,Cleared: Incident on #I80 WB at West of Exit 64 - Summit Ave/NJ 17,0.896,0.1027,cleared incident i80 west bound west exit 64 summit ave new jersey 17 ,40.577534,-74.1238
112,Updated: Construction on #MulberryStreet from Prince Street to Jersey Street https://t.co/n4lCbKxlrW,1.0,0.0,updated construction mulberry street prince street jersey street https co n4l cb kxlr w ,40.72321,-73.995804
113,Incident on #US20 https://t.co/etQeTHAemZ,1.0,0.0,incident us20 https co et qe thaem z ,40.71455,-74.00714
114,Cleared: Construction on #NY30 Both directions from NY 5S to East Main Street,0.896,0.1027,cleared construction new york 30 directions new york 5s east main street ,53.880314,-1.0450493
116,Cleared: Construction on #M66Bus EB from W 65 St/West End Av to W 65 St/Broadway,0.896,0.1027,cleared construction m66bus east bound w 65 st west end av w 65 st broad way  ,40.707108,-74.01227
118,Cleared: Construction on #I490 WB at Exit 9A - I-490,0.851,0.1027,cleared construction i490 west bound exit 9a 490 ,40.58605,-73.936035
119,Updated: Closure on #CT9 NB at Exit 25 (ELLIS ST) https://t.co/oYyccLVd11,1.0,0.0,updated closure ct9 route h bound exit 25 ellis st https co yycc lvd11 ,40.517353,-74.24134
121,Cleared: Construction on #M50Bus WB at W 49 St/11 Av,0.851,0.1027,cleared construction m50bus west bound w 49 st 11 av ,40.71455,-74.00714
122,Updated: Closure on #West65ThStreet from West End Avenue to Amsterdam Avenue https://t.co/zPU3HVvMhT,1.0,0.0,updated closure west65th street west end avenue amsterdam avenue https co z pu3hvv mh ,40.580082,-73.95347
123,Closure on #US19 SB at South of Delancey St https://t.co/tNEy1QHUjo,1.0,0.0,closure us19 south bound south delancey st https co ney1qhujo ,42.20531,-74.97101
124,Updated: Incident on #B35Bus WB from 39 St/9 Av to 39 St/5 Av https://t.co/mS0AQPXFyg,1.0,0.0,updated incident b35bus west bound 39 st 9 av 39 st 5 av https co s0aqpxfyg ,7.11519,-73.13975
125,Updated: Construction on #East24ThStreet from Madison Avenue to Park Avenue https://t.co/7MMN5d7psI,1.0,0.0,updated construction east24th street madison avenue park avenue https co 7mmn5d7ps ,40.616756,-74.15411
126,Updated: Closure on #East24ThStreet from Madison Avenue to Park Avenue https://t.co/7MMN5d7psI,1.0,0.0,updated closure east24th street madison avenue park avenue https co 7mmn5d7ps ,40.616756,-74.15411
127,Cleared: Incident on #I95 SB at Rosedale Avenue; Ramp,0.851,0.1027,cleared incident interstate 95 south bound rosedale avenue ramp ,39.371872,-76.457756
129,Cleared: Incident on #SprainBrookStateParkway NB at Bradhurst Avenue; Ramp,0.851,0.1027,cleared incident sprain brook state park way route h bound bradhurst avenue ramp ,40.826435,-73.94058
130,Closure on #I287 SB at Exit 7 - South Randolphville Rd https://t.co/jYv4fScq19,1.0,0.0,closure i287 south bound exit 7 south randolphville rd https co j yv4f scq19 ,27.60567,-100.72783
131,Closure on #NY27 EB at Exit 58 - William Floyd Parkway https://t.co/FaNAAUtRJ0,1.0,0.0,closure new york 27 east bound exit 58 william floyd park way https co fa naaut rj0 ,40.71455,-74.00714
132,Cleared: Incident on #I278 EB at Exit 26 - Hamilton Avenue,0.865,0.1027,cleared incident i278 east bound exit 26 hamilton avenue ,40.64507,-74.07864
133,Closure on #I287 NB at Exit 8 - Possumtown Rd https://t.co/5PLIjPa8qD,1.0,0.0,closure i287 route h bound exit 8 possumtown rd https co 5plij pa8q ,40.71455,-74.00714
134,Construction on #US19 NB from Randolph Av to North of Bergen Blvd https://t.co/FFrBQbxRKG,1.0,0.0,construction us19 route h bound randolph av route h bergen blvd https co ffr bqbx rkg ,42.1624,-78.97436
135,Updated: Closure on #NJ4 EB at Passaic River https://t.co/KWqBoW3AZh,1.0,0.0,updated closure new jersey 4 east bound passaic river https co kwq bo w3azh ,40.86034,-74.12374
137,Updated: Construction on #83RdStreet from 37th Avenue to 35th Avenue https://t.co/9cbK4J82qx,1.0,0.0,updated construction 83rd street 37th avenue 35th avenue https co 9cb k4j82qx ,40.71455,-74.00714
138,Updated: Construction on #I490 WB at Exit 9A - I-490 https://t.co/SlhzZRgbYp,1.0,0.0,updated construction i490 west bound exit 9a 490 https co slhz zrgb yp ,40.71455,-74.00714
139,Incident on #US202 EB at Bear Mountain State Parkway https://t.co/54nRO42cSt,1.0,0.0,incident us202 east bound bear mountain state park way https co 54n ro42c st ,39.119263,-105.717125
140,Cleared: Construction on #ManhattanBridge WB at Manhattan Side,0.833,0.1027,cleared construction manhattan bridge west bound manhattan side ,40.7145,-74.00601
141,Updated: Closure on #West25ThStreet from 6th Avenue to Broadway https://t.co/bvnxOetEqU,1.0,0.0,updated closure west25th street 6th avenue broad way https co bvnx oet eq u ,40.743504,-73.99024
142,Cleared: Incident on #NJ21 NB from Exit 13 - Ackerman Av to Exit 14 - US 46,0.909,0.1027,cleared incident new jersey 21 route h bound exit 13 ackerman av exit 14 us 46 ,40.71455,-74.00714
143,Updated: Incident on #I95 SB at Exit 4 (INDIAN FIELD RD) https://t.co/4bYtT82xXN,1.0,0.0,updated incident interstate 95 south bound exit 4 indian field rd https co 4b yt t82x xn ,40.8498,-73.94294
144,Cleared: Construction on #US9 SB from Old Hopewell Road; CR 28 to Fowlerhouse Road,0.903,0.1027,cleared construction us9 south bound old hopewell road cr 28 fowlerhouse road ,42.89369,-77.18291
145,Cleared: Incident on #US1 NB at North of Lafayette Av,0.865,0.1027,cleared incident us1 route h bound route h lafayette av ,40.822227,-73.856705
146,Cleared: Closure on #CT9 NB at Exit 25 (ELLIS ST),0.865,0.1027,cleared closure ct9 route h bound exit 25 ellis st  ,40.517353,-74.24134
147,Updated: Closure on #MulberryStreet from Prince Street to Jersey Street https://t.co/n4lCbKxlrW,1.0,0.0,updated closure mulberry street prince street jersey street https co n4l cb kxlr w ,40.72321,-73.995804
148,Closure on #US19 SB at South of Delancey St https://t.co/mxNHvuOMYy,1.0,0.0,closure us19 south bound south delancey st https co mx nhvu omyy ,40.71455,-74.00714
149,Construction on #NJ4 EB at Passaic River https://t.co/KWqBoW3AZh,1.0,0.0,construction new jersey 4 east bound passaic river https co kwq bo w3azh ,40.86034,-74.12374
150,Closure on #I287 NB at Exit 8 - Possumtown Rd https://t.co/bwnryIQq6l,1.0,0.0,closure i287 route h bound exit 8 possumtown rd https co bwnry iqq6l ,40.71455,-74.00714
151,Updated: Construction on #West25ThStreet from 6th Avenue to Broadway https://t.co/bvnxOetEqU,1.0,0.0,updated construction west25th street 6th avenue broad way https co bvnx oet eq u ,40.743504,-73.99024
152,Cleared: Incident on #NJ17 NB from I-80 to Passaic St,0.865,0.1027,cleared incident new jersey 17 route h bound 80 passaic st ,40.86034,-74.12374
153,tweet,1.0,0.0,tweet ,41.32125,-74.34017
154,Updated: Construction on #NortheastLine at Elizabeth https://t.co/S5s5lYywAY,1.0,0.0,updated construction route heast line elizabeth https co s5s5l yyw ay ,39.36151,-104.6021
155,Updated: Incident on #6Line at 86 St https://t.co/eWB8ipUzku,0.729,-0.3818,updated incident 6line 86 st https co e west bound 8ip uzku ,40.71455,-74.00714
156,Updated: Incident on #CityLine at 30th St. Phl. https://t.co/KKZPzqmg8Y,1.0,0.0,updated incident city line 30th st phl https co kkzpzqmg8y ,40.67621,-73.88708
158,Incident on #I278 EB at Exit 26 - Hamilton Avenue https://t.co/Tk0Tj2XCTb,1.0,0.0,incident i278 east bound exit 26 hamilton avenue https co tk0tj2xctb ,40.64507,-74.07864
159,Incident on #US1 NB at North of Lafayette Av https://t.co/4074ZTUKra,1.0,0.0,incident us1 route h bound route h lafayette av https co 4074ztukra ,39.98828,-105.09052
161,Updated: Incident on #4Line NB at 86 St https://t.co/eWB8ipUzku,0.755,-0.3818,updated incident 4line route h bound 86 st https co e west bound 8ip uzku ,40.71455,-74.00714
163,Cleared: Construction on #I490 WB at I-390 Northbound,0.833,0.1027,cleared construction i490 west bound 390 route hbound ,40.71455,-74.00714
168,Incident on #I80 WB at West of Exit 53 - NJ 23/US 46 https://t.co/RLn4orXbAw,1.0,0.0,incident i80 west bound west exit 53 new jersey 23 us 46 https co rln4or xb aw ,40.71455,-74.00714
169,Closure on #CT9 NB at Exit 25 (ELLIS ST) https://t.co/oYyccLVd11,1.0,0.0,closure ct9 route h bound exit 25 ellis st https co yycc lvd11 ,40.517353,-74.24134
170,Cleared: Construction on #NY36 Both directions at Chili Riga Center Road; NY 33A,0.896,0.1027,cleared construction new york 36 directions chili riga center road new york 33a ,40.71455,-74.00714
171,Incident on #5Line at 86 St https://t.co/eWB8ipUzku,0.698,-0.3818,incident 5line 86 st https co e west bound 8ip uzku ,40.71455,-74.00714
172,Cleared: Incident on #CT15 SB at Exit 52 (RTE 8 NB &amp; SB),0.887,0.1027,cleared incident ct15 south bound exit 52 route 8 route h bound amp south bound  ,40.71455,-74.00714
173,Construction on #RFKTriboroughBridge SB https://t.co/kS6LVjo6BH,1.0,0.0,construction rfktriborough bridge south bound https co k s6lvjo6bh ,40.71455,-74.00714
174,Cleared: Incident on #NY22,0.682,0.1027,cleared incident new york 22 ,40.702633,-74.011345
175,Incident on #ELine NB at Jackson Hts - Roosevelt Av https://t.co/mPY1fq6LLR,1.0,0.0,incident eline route h bound jackson hts roosevelt av https co py1fq6llr ,40.747864,-73.88194
177,Updated: Incident on #StgeorgeFerryRoute at St George Ferry Terminal  https://t.co/6uGeMc0sxB,1.0,0.0,updated incident stgeorge ferry route st george ferry terminal https co 6u ge mc0sx b ,40.71455,-74.00714
179,Updated: Construction on #I490 Both directions at Exit 7A - NY 33 https://t.co/GUXYxpFJaa,1.0,0.0,updated construction i490 directions exit 7a new york 33 https co guxyxp fjaa ,40.71455,-74.00714
180,Updated: Construction on #JerseyLine at Elizabeth https://t.co/S5s5lYywAY,1.0,0.0,updated construction jersey line elizabeth https co s5s5l yyw ay ,39.36151,-104.6021
183,Cleared: Incident on #4Line NB at 86 St,0.6,-0.296,cleared incident 4line route h bound 86 st ,40.71455,-74.00714
184,Updated: Construction on #NorthLine Both directions at Elizabeth https://t.co/S5s5lYywAY,1.0,0.0,updated construction route h line directions elizabeth https co s5s5l yyw ay ,39.36151,-104.6021
185,Incident on #FLine at Jackson Hts - Roosevelt Av https://t.co/mPY1fq6LLR,1.0,0.0,incident fline jackson hts roosevelt av https co py1fq6llr ,40.747864,-73.88194
186,Cleared: Construction on #NY10 Both directions at END ROUTE; NY 8,0.865,0.1027,cleared construction new york 10 directions end route new york 8 ,40.71455,-74.00714
188,Cleared: Incident on #I87Northway SB at Exit 14; NY 9P; NY 29,0.887,0.1027,cleared incident interstate 87 route h way south bound exit 14 new york 9p new york 29 ,40.71455,-74.00714
189,Updated: Construction on #CoastLine at Elizabeth https://t.co/S5s5lYywAY,1.0,0.0,updated construction coast line elizabeth https co s5s5l yyw ay ,39.36151,-104.6021
190,Cleared: Incident on #NewHaven at New Haven,0.811,0.1027,cleared incident new new ,40.71455,-74.00714
191,Updated: Construction on #CorridorLine at Trenton Transit Center https://t.co/2a9BRqnJnp,1.0,0.0,updated construction corridor line trenton transit center https co 2a9brqn jnp ,43.2544,-75.20116
192,Updated: Construction on #RFKTriboroughBridge SB https://t.co/kS6LVjo6BH,1.0,0.0,updated construction rfktriborough bridge south bound https co k s6lvjo6bh ,40.71455,-74.00714
193,Cleared: Construction on #I490 Both directions at Exit 7A - NY 33,0.877,0.1027,cleared construction i490 directions exit 7a new york 33 ,40.584,-73.96863
194,Cleared: Incident on #FLine at Jackson Hts - Roosevelt Av,0.851,0.1027,cleared incident fline jackson hts roosevelt av ,40.747864,-73.88194
196,Cleared: Incident on #6Line at 86 St,0.556,-0.296,cleared incident 6line 86 st ,40.625645,-74.04055
197,Cleared: Incident on #GrandCentralParkway EB at Northern Boulevard; NY 25A,0.865,0.1027,cleared incident grand central park way east bound route hern boulevard new york 25a ,32.77646,-108.15449
199,Closure on #US19 SB at North of I-78 https://t.co/OrpQPsg3BT,1.0,0.0,closure us19 south bound route h 78 https co orp qpsg3bt ,40.71455,-74.00714
200,Updated: Incident on #AtlanticLine WB at 30th St. Phl. https://t.co/KKZPzqmg8Y,1.0,0.0,updated incident atlantic line west bound 30th st phl https co kkzpzqmg8y ,40.71455,-74.00714
201,Updated: Construction on #CorridorLine at Elizabeth https://t.co/S5s5lYywAY,1.0,0.0,updated construction corridor line elizabeth https co s5s5l yyw ay ,39.36151,-104.6021
202,Cleared: Incident on #5Line at 86 St,0.556,-0.296,cleared incident 5line 86 st ,40.62574,-74.040504
203,Cleared: Incident on #ELine NB at Jackson Hts - Roosevelt Av,0.865,0.1027,cleared incident eline route h bound jackson hts roosevelt av ,40.747864,-73.88194
204,tweet,1.0,0.0,tweet ,41.32125,-74.34017
205,Updated: Incident on #NorthLine at New York Penn Station https://t.co/fK8mzDwF9V,1.0,0.0,updated incident route h line new york penn station https co f k8mz dw f9v ,39.96453,-76.7243
206,Cleared: Construction on #US9 NB from Great Bay Blvd to North of McKinley Av,0.686,0.6705,cleared construction us9 route h bound great bay blvd route h mc kinley av ,42.91393,-74.51954
207,Cleared: Incident on #US9 at Watervliet Shaker Road; NY 155,0.865,0.1027,cleared incident us9 watervliet shaker road new york 155 ,40.71455,-74.00714
208,Cleared: Construction on #US9 SB from North of McKinley Av to Great Bay Blvd,0.686,0.6705,cleared construction us9 south bound route h mc kinley av great bay blvd ,49.727524,11.870695
210,Incident on #I95 SB at Exit 4 (INDIAN FIELD RD) https://t.co/4bYtT82xXN,1.0,0.0,incident interstate 95 south bound exit 4 indian field rd https co 4b yt t82x xn ,40.8498,-73.94294
212,Cleared: Construction on #NY31 Both directions from Howard Road to NY 390,0.887,0.1027,cleared construction new york 31 directions howard road new york 390 ,40.71455,-74.00714
214,Cleared: Construction on #I390 SB from I-490 EB overpass to Buffalo Road; NY 33,0.903,0.1027,cleared construction i390 south bound 490 east bound overpass buffalo road new york 33 ,40.71455,-74.00714
216,Updated: Incident on #BergenCountyNYCService https://t.co/aIiQOHnXJN,1.0,0.0,updated incident bergen county new york city service https co ii qohn xjn ,43.08145,-77.94359
217,Cleared: Construction on #I490 EB at I-390  southbound,0.833,0.1027,cleared construction i490 east bound 390 southbound ,40.71455,-74.00714
218,Incident on #JerseyLine at New York Penn Station https://t.co/DvBSr4opKK,1.0,0.0,incident jersey line new york penn station https co dv bsr4op kk ,39.96453,-76.7243
219,Incident on #4Line NB at 86 St https://t.co/eWB8ipUzku,0.729,-0.3818,incident 4line route h bound 86 st https co e west bound 8ip uzku ,40.71455,-74.00714
220,Cleared: Incident on #I95 SB at Exit 18 (SHERWOOD ISLAND CONNECTOR),0.877,0.1027,cleared incident interstate 95 south bound exit 18 sherwood island connector  ,41.12281,-73.33593
221,Incident on #5Line at 86 St https://t.co/BVScPElfUx,0.698,-0.3818,incident 5line 86 st https co bvsc pelf ux ,40.71455,-74.00714
222,Incident on #Q31Bus Both directions at Bell Bl/Northern Bl https://t.co/qPVqf86uoa,0.732,0.5106,incident q31bus directions bell bl route hern bl https co q pvqf86uoa ,40.71455,-74.00714
223,Cleared: Construction on #I490 WB at I-390,0.811,0.1027,cleared construction i490 west bound 390 ,40.71455,-74.00714
226,Incident on #M116Bus Both directions at E 116 St/2 Av https://t.co/gKPtpvMV5V,1.0,0.0,incident m116bus directions e 116 st 2 av https co g kptpv mv5v ,40.71455,-74.00714
227,Updated: Incident on #Systemwide https://t.co/F01rKNjR5a,1.0,0.0,updated incident systemwide https co f01r k new jersey r5a ,49.184654,-2.1067586
229,Cleared: Construction on #I390 NB from CSX Bridge to Buffalo Road; NY 33,0.896,0.1027,cleared construction i390 route h bound csx bridge buffalo road new york 33 ,40.71455,-74.00714
230,Updated: Construction on #I490 WB at I-390 Northbound https://t.co/SiGydIzSpV,1.0,0.0,updated construction i490 west bound 390 route hbound https co si gyd iz sp v ,40.71455,-74.00714
238,Updated: Incident on #JerseyLine at New York Penn Station https://t.co/fK8mzDwF9V,1.0,0.0,updated incident jersey line new york penn station https co f k8mz dw f9v ,39.96453,-76.7243
241,Cleared: Incident on #I95 SB at 0.86 miles before Exit 16 (EAST AVE #1),0.903,0.1027,cleared incident interstate 95 south bound 0 86 miles exit 16 east ave 1  ,40.8498,-73.94294
242,Incident on #Q13Bus Both directions at Northern Bl/Corporal Kennedy St https://t.co/TV2n4OjiWP,1.0,0.0,incident q13bus directions route hern bl corporal kennedy st https co tv2n4oji wp ,7.1522,-73.13475
243,Incident on #CoastLine at New York Penn Station https://t.co/DvBSr4opKK,1.0,0.0,incident coast line new york penn station https co dv bsr4op kk ,39.96453,-76.7243
244,Updated: Incident on #NortheastLine at New York Penn Station https://t.co/fK8mzDwF9V,1.0,0.0,updated incident route heast line new york penn station https co f k8mz dw f9v ,39.96453,-76.7243
246,Incident on #4Line NB at 86 St https://t.co/BVScPElfUx,0.729,-0.3818,incident 4line route h bound 86 st https co bvsc pelf ux ,40.71455,-74.00714
247,Updated: Incident on #CoastLine at New York Penn Station https://t.co/fK8mzDwF9V,1.0,0.0,updated incident coast line new york penn station https co f k8mz dw f9v ,39.96453,-76.7243
249,Construction on #NJ173Westbound WB at NJ 173 https://t.co/bhoaVwBlN3,1.0,0.0,construction new jersey 173westbound west bound new jersey 173 https co bhoa vw bl n3 ,44.22149,-79.43212
251,Updated: Incident on #Exit14Service Both directions at New York City  https://t.co/VUkmEp9fiG,1.0,0.0,updated incident exit14service directions new york city https co vukm ep9fi g ,40.71455,-74.00714
252,Updated: Incident on #CorridorLine at New York Penn Station https://t.co/fK8mzDwF9V,1.0,0.0,updated incident corridor line new york penn station https co f k8mz dw f9v ,39.96453,-76.7243
253,Cleared: Incident on #CT796 NB at 0.10 miles before Exit 3A (RTE 15 NB),0.903,0.1027,cleared incident ct796 route h bound 0 10 miles exit 3a route 15 route h bound  ,40.71455,-74.00714
254,Incident on #NorthLine at New York Penn Station https://t.co/DvBSr4opKK,1.0,0.0,incident route h line new york penn station https co dv bsr4op kk ,39.96453,-76.7243
255,tweet,1.0,0.0,tweet ,41.32125,-74.34017
257,Cleared: Construction on #US202 EB from TRUMBULL ST to WALNUT ST,0.877,0.1027,cleared construction us202 east bound trumbull st walnut st ,7.11519,-73.13975
259,Cleared: Construction on #NY96A Both directions at Town of Varick; Town of Romulus Line,0.903,0.1027,cleared construction new york 96a directions town varick town romulus line ,42.756878,-76.89619
